kepid,kepoi_name,koi_disposition,tce_plnt_num,pca
5462901,K06581.01,FALSE POSITIVE,1,8149225689.913976
5466109,K06582.01,CANDIDATE,1,-1776967943.1074076
5471010,K06583.01,FALSE POSITIVE,1,-2622051881.402265
5471415,K06586.01,FALSE POSITIVE,1,-2546740337.5686793
5471480,K06587.01,FALSE POSITIVE,1,-2635912808.690491
5475712,K06588.01,FALSE POSITIVE,1,-2767555459.644141
5479973,K06589.01,FALSE POSITIVE,1,8149225689.958215
5513833,K06591.01,FALSE POSITIVE,1,-2559285512.910099
5529501,K06592.01,FALSE POSITIVE,1,-2366176221.2785406
5529560,K06593.01,FALSE POSITIVE,1,-2333038427.7434173
5530881,K06594.01,FALSE POSITIVE,1,-2767555459.649544
5534476,K06595.01,FALSE POSITIVE,1,-1559836180.479397
5534702,K06596.01,FALSE POSITIVE,1,-2767555449.644015
5535280,K06597.01,FALSE POSITIVE,1,8149225689.899735
5553624,K06599.01,FALSE POSITIVE,1,-2767555459.6517506
5597361,K06601.01,CANDIDATE,1,-2433074828.334844
5598639,K06602.01,FALSE POSITIVE,1,8149224045.887441
5610698,K06603.01,FALSE POSITIVE,1,8149225689.948384
5621294,K06606.01,FALSE POSITIVE,1,-2767555449.649938
5621299,K06607.01,FALSE POSITIVE,1,-2024909461.5201542
5622250,K06608.01,FALSE POSITIVE,1,8149225689.907455
5632781,K06609.01,FALSE POSITIVE,1,-2767555449.650349
5647638,K06611.01,FALSE POSITIVE,1,-2201781060.5812826
5653126,K06612.01,FALSE POSITIVE,1,3920583504.062944
5653126,K06612.02,FALSE POSITIVE,2,-804692079.4312512
5686974,K06613.01,FALSE POSITIVE,1,-2538333891.8108916
5696909,K06614.01,FALSE POSITIVE,1,8149224975.255159
5700330,K06616.01,FALSE POSITIVE,1,8149225689.905303
5702770,K06617.01,CANDIDATE,1,-2494040780.848962
5716244,K06619.01,CANDIDATE,1,8149225689.911163
5725851,K06620.01,FALSE POSITIVE,1,-2279745973.381262
5731312,K06621.01,FALSE POSITIVE,1,8149225689.939871
5735878,K06622.01,FALSE POSITIVE,1,8149225689.907785
5736461,K06623.01,FALSE POSITIVE,1,8149225689.916404
5737869,K06624.01,FALSE POSITIVE,1,-2521024644.80887
5771589,K06625.01,FALSE POSITIVE,1,8149225689.8700285
5781192,K06626.01,FALSE POSITIVE,1,8149225689.915511
5802285,K06627.01,FALSE POSITIVE,1,8149225689.76828
5802470,K06628.01,FALSE POSITIVE,1,8149225689.921882
5807579,K06629.01,FALSE POSITIVE,1,8149225689.904934
5809372,K06630.01,CANDIDATE,1,-1969953890.4881628
5860347,K06631.01,CANDIDATE,1,-2008064357.7418995
5871918,K06632.01,FALSE POSITIVE,1,8149225689.909491
5894825,K06633.01,FALSE POSITIVE,1,-2204552898.9417195
5894972,K06634.01,FALSE POSITIVE,1,-2491512957.0917587
5952309,K06636.01,FALSE POSITIVE,1,-1880903040.9415786
5952457,K06637.01,FALSE POSITIVE,1,-1304636373.4506166
5962514,K06639.01,FALSE POSITIVE,1,8149225689.734588
5962716,K06640.01,FALSE POSITIVE,1,8149225689.952131
5966732,K06641.01,CANDIDATE,1,-1438010697.5099719
5977541,K06642.01,FALSE POSITIVE,1,-1392091725.0410478
5983348,K06644.01,FALSE POSITIVE,1,8149225689.90388
5990753,K06645.01,FALSE POSITIVE,1,111547545.13279177
6019971,K06646.01,CANDIDATE,1,-2160755717.263808
6029130,K06647.01,FALSE POSITIVE,1,-2767555459.6521287
6041511,K06649.01,FALSE POSITIVE,1,-2328918917.9809747
6042116,K06650.01,FALSE POSITIVE,1,8149225689.921545
6042663,K06651.01,FALSE POSITIVE,1,8149225689.904088
6044064,K06652.01,FALSE POSITIVE,1,-2767555459.6447926
6046311,K06654.01,FALSE POSITIVE,1,-2503411159.959876
6048106,K06655.01,FALSE POSITIVE,1,8149225689.560815
6048255,K06656.01,FALSE POSITIVE,1,-2765100087.1735435
6057750,K06657.01,FALSE POSITIVE,1,-2318979340.88522
6060580,K06658.01,FALSE POSITIVE,1,8149225689.9198065
6063448,K06659.01,FALSE POSITIVE,1,8149225689.730597
6103049,K06662.01,FALSE POSITIVE,1,8149225689.944771
6109688,K06663.01,FALSE POSITIVE,1,8149225689.819009
6111011,K06664.01,FALSE POSITIVE,1,-2467904292.1706953
6128141,K06665.01,FALSE POSITIVE,1,8149224577.20255
6128245,K06666.01,CANDIDATE,1,-1797573045.0679069
6131659,K06667.01,FALSE POSITIVE,1,-2767555469.6527066
6146838,K06668.01,FALSE POSITIVE,1,8149225689.904063
6147573,K06669.01,FALSE POSITIVE,1,8149225689.903794
6152521,K06670.01,FALSE POSITIVE,1,-2686897519.902721
6185717,K06671.01,FALSE POSITIVE,1,8149225689.724529
6187508,K06672.01,CANDIDATE,1,-1548909528.17717
6205460,K06673.01,FALSE POSITIVE,1,-2767555459.644349
6206751,K06674.01,FALSE POSITIVE,1,8149225689.814252
6207053,K06675.01,FALSE POSITIVE,1,-837224065.8924525
6220470,K06677.01,FALSE POSITIVE,1,8149225689.921057
6228703,K06678.01,FALSE POSITIVE,1,8149225689.945954
6231401,K06679.01,FALSE POSITIVE,1,8149225689.909271
6265961,K06680.01,CANDIDATE,1,-2300717371.0874887
6283224,K06682.01,FALSE POSITIVE,1,8149225689.947212
6285094,K06683.01,FALSE POSITIVE,1,-2630722356.4087973
6285396,K06684.01,FALSE POSITIVE,1,-2683514535.5241356
6285397,K06685.01,FALSE POSITIVE,1,-2553780096.995552
6292732,K06686.01,FALSE POSITIVE,1,-1937752398.3446689
6307000,K06687.01,CANDIDATE,1,-1708787413.8938098
6311637,K06688.01,FALSE POSITIVE,1,8149225689.952134
6345758,K06689.01,CANDIDATE,1,-2450538618.29013
6364126,K06690.01,FALSE POSITIVE,1,-2717567328.8997355
6364195,K06691.01,FALSE POSITIVE,1,-2649826334.9910946
6364200,K06692.01,FALSE POSITIVE,1,-2597913086.6494412
6364247,K06693.01,FALSE POSITIVE,1,-2563393925.3409896
6364294,K06694.01,FALSE POSITIVE,1,-2594842722.07778
6367628,K06696.01,FALSE POSITIVE,1,-2767555449.6451254
6372268,K06698.01,FALSE POSITIVE,1,529581717.9698346
6384840,K06699.01,FALSE POSITIVE,1,-2296541788.3459396
6386784,K06700.01,FALSE POSITIVE,1,-2083067488.8407576
6390236,K06701.01,FALSE POSITIVE,1,-2160560253.2931647
6421188,K06702.01,FALSE POSITIVE,1,8149225689.873874
6421483,K06703.01,FALSE POSITIVE,1,8149225689.934047
6423922,K06705.01,CANDIDATE,1,-2257509821.334633
6436505,K06707.01,CANDIDATE,1,-2483081761.665933
6436505,K06707.02,FALSE POSITIVE,2,-2541383159.211625
6437993,K06708.01,FALSE POSITIVE,1,-2124011572.7995706
6442246,K06709.01,FALSE POSITIVE,1,-2355065710.570951
6443392,K06710.01,FALSE POSITIVE,1,8149225689.950773
6447326,K06711.01,FALSE POSITIVE,1,-2568389725.6518626
6448768,K06712.01,FALSE POSITIVE,1,8149225689.908984
6449291,K06713.01,FALSE POSITIVE,1,-2291315103.716603
6449552,K06714.01,FALSE POSITIVE,1,-2767555459.652566
6452742,K06715.01,CANDIDATE,1,8149225689.958377
6464285,K06716.01,FALSE POSITIVE,1,-2767555449.644136
6466939,K06717.01,FALSE POSITIVE,1,8149225689.954784
6468938,K06718.01,FALSE POSITIVE,1,8149225689.911685
6471229,K06719.01,FALSE POSITIVE,1,-1787684483.289716
6471230,K06720.01,FALSE POSITIVE,1,-2020937296.8814023
6521174,K06721.01,FALSE POSITIVE,1,-2280877576.909285
6521542,K06722.01,FALSE POSITIVE,1,-2767555459.6444163
6522353,K06723.01,FALSE POSITIVE,1,-1814167853.3547847
6522750,K06724.01,FALSE POSITIVE,1,-2767555459.6526785
6523216,K06725.01,FALSE POSITIVE,1,8149225689.910658
6531485,K06726.01,FALSE POSITIVE,1,8149225689.953262
6543682,K06728.01,FALSE POSITIVE,1,-2767555459.6443863
6545018,K06729.01,FALSE POSITIVE,1,-2767555459.6447806
6548447,K06730.01,FALSE POSITIVE,1,8149225689.927287
6551106,K06731.01,CANDIDATE,1,-2357804524.428182
6584167,K06732.01,FALSE POSITIVE,1,-2478660273.347634
6584278,K06733.01,CANDIDATE,1,-2303981371.0236225
6591789,K06735.01,FALSE POSITIVE,1,-2767555459.6502237
6593363,K06736.01,FALSE POSITIVE,1,8149225689.904852
6594972,K06737.01,FALSE POSITIVE,1,-2767555459.6521935
6595662,K06738.01,FALSE POSITIVE,1,8149225689.934532
6603765,K06739.01,CANDIDATE,1,-2492139637.1617994
6606282,K06740.01,FALSE POSITIVE,1,8149225689.931964
6606669,K06741.01,FALSE POSITIVE,1,2532986342.006074
6607610,K06742.01,FALSE POSITIVE,1,6618594615.451799
6610219,K06743.01,FALSE POSITIVE,1,8149225689.948182
6610433,K06744.01,FALSE POSITIVE,1,-2562024918.148715
6628926,K06746.01,CANDIDATE,1,3361560759.1208277
6629156,K06747.01,FALSE POSITIVE,1,-2331726440.873255
6629588,K06748.01,FALSE POSITIVE,1,8149225689.89852
6664842,K06750.01,CANDIDATE,1,-2531777650.077884
6665064,K06751.01,FALSE POSITIVE,1,-716245983.7627776
6665064,K06751.02,FALSE POSITIVE,2,-2551616299.4635773
6670610,K06752.01,CANDIDATE,1,-2234390750.0325203
6672229,K06754.01,FALSE POSITIVE,1,-2767555469.65293
6676725,K06755.01,FALSE POSITIVE,1,-2028011114.8891714
6695889,K06757.01,FALSE POSITIVE,1,8149225689.952461
6697716,K06758.01,FALSE POSITIVE,1,8149225689.957239
6698670,K06760.01,FALSE POSITIVE,1,8149225689.906882
6706287,K06761.01,FALSE POSITIVE,1,-2767555459.644384
6763884,K06763.01,CANDIDATE,1,-1364990387.109351
6766748,K06764.01,FALSE POSITIVE,1,-2767555459.6478395
6768616,K06765.01,CANDIDATE,1,-2521908163.626275
6768616,K06765.02,FALSE POSITIVE,2,-2477617903.158744
6778289,K06767.01,FALSE POSITIVE,1,-2767555479.652033
6781047,K06768.01,FALSE POSITIVE,1,-2598110948.4256687
6781535,K06769.01,FALSE POSITIVE,1,8149225689.90911
6792124,K06770.01,FALSE POSITIVE,1,-1707936757.6220977
6804648,K06771.01,FALSE POSITIVE,1,-1294097325.5714805
6806632,K06772.01,FALSE POSITIVE,1,8149225689.918204
6841577,K06773.01,FALSE POSITIVE,1,8149225689.905673
6842345,K06774.01,CANDIDATE,1,8149225689.643628
6852488,K06775.01,FALSE POSITIVE,1,8149225689.9558325
6853172,K06776.01,CANDIDATE,1,-2629309761.1741
6859546,K06777.01,CANDIDATE,1,-2299850487.4013357
6859813,K06778.01,FALSE POSITIVE,1,8149225689.909634
6863840,K06779.01,FALSE POSITIVE,1,-2767555449.644327
6864569,K06780.01,FALSE POSITIVE,1,-2767557221.608813
6864859,K06782.01,FALSE POSITIVE,1,-2767555479.6529665
6867219,K06783.01,CANDIDATE,1,-2493209802.87728
6877673,K06784.01,FALSE POSITIVE,1,-2767555479.6520376
6878408,K06786.01,CANDIDATE,1,-2606069860.8744345
6890618,K06787.01,FALSE POSITIVE,1,-1110709250.4955637
6927629,K06789.01,FALSE POSITIVE,1,-2767555459.6494946
6929016,K06790.01,FALSE POSITIVE,1,-2098057792.6105564
6936977,K06791.01,FALSE POSITIVE,1,8149225689.796128
6939670,K06792.01,FALSE POSITIVE,1,8149225689.953111
6947623,K06793.01,CANDIDATE,1,-2126372527.692138
6949550,K06795.01,FALSE POSITIVE,1,8149225689.950704
6950275,K06796.01,FALSE POSITIVE,1,-2567661199.122157
6956176,K06798.01,CANDIDATE,1,-1449580877.0316825
6962018,K06799.01,FALSE POSITIVE,1,8149225689.952129
6965293,K06800.01,FALSE POSITIVE,1,8149225689.947693
6967430,K06801.01,FALSE POSITIVE,1,-2286439427.698684
7009828,K06802.01,FALSE POSITIVE,1,8149225689.947698
7025851,K06803.01,FALSE POSITIVE,1,8149225689.916878
7031132,K06804.01,FALSE POSITIVE,1,-2121269385.611717
7031732,K06805.01,FALSE POSITIVE,1,-2215571965.267022
7031767,K06806.01,FALSE POSITIVE,1,-2767557035.5416546
7031948,K06807.01,FALSE POSITIVE,1,-2362963469.7638416
7031992,K06808.01,FALSE POSITIVE,1,-2441176219.0973096
7032117,K06809.01,FALSE POSITIVE,1,-1942634144.1447048
7032383,K06811.01,FALSE POSITIVE,1,-2196690150.626217
7033713,K06813.01,FALSE POSITIVE,1,-2392797375.361353
7033748,K06814.01,FALSE POSITIVE,1,8149225689.958634
7049486,K06815.01,FALSE POSITIVE,1,8149225689.905098
7097571,K06818.01,FALSE POSITIVE,1,8149225689.939069
7105574,K06820.01,FALSE POSITIVE,1,8149225689.905559
7115200,K06821.01,FALSE POSITIVE,1,-2279216762.3087173
7115332,K06822.01,FALSE POSITIVE,1,-2765065486.531169
7115463,K06823.01,FALSE POSITIVE,1,-2497187871.430765
7115597,K06824.01,FALSE POSITIVE,1,-1804749101.2781498
7115878,K06825.01,FALSE POSITIVE,1,-2158033802.2203803
7116043,K06826.01,FALSE POSITIVE,1,-1889356555.2461085
7116226,K06827.01,FALSE POSITIVE,1,-2432343056.332055
7116236,K06828.01,FALSE POSITIVE,1,-2449627144.809028
7117513,K06829.01,FALSE POSITIVE,1,-1936115851.451042
7117541,K06830.01,FALSE POSITIVE,1,8149225689.951281
7118545,K06831.01,FALSE POSITIVE,1,8149225689.910136
7125636,K06832.01,FALSE POSITIVE,1,8149225689.913139
7128918,K06833.01,FALSE POSITIVE,1,8149225689.945517
7132015,K06834.01,FALSE POSITIVE,1,-2438032732.3550577
7137798,K06836.01,FALSE POSITIVE,1,8149225689.946408
7177553,K06837.01,FALSE POSITIVE,1,8149225689.904844
7177892,K06838.01,FALSE POSITIVE,1,8149225689.952982
7198648,K06840.01,FALSE POSITIVE,1,-1761693346.3485086
7199935,K06841.01,FALSE POSITIVE,1,-1902735307.9275517
7200102,K06842.01,FALSE POSITIVE,1,-2767555459.6530843
7200225,K06843.01,FALSE POSITIVE,1,-2749020592.765065
7200301,K06844.01,FALSE POSITIVE,1,-2313875806.283504
7203179,K06845.01,FALSE POSITIVE,1,-2767555459.644148
7203194,K06846.01,FALSE POSITIVE,1,-2268858854.289833
7204073,K06847.01,FALSE POSITIVE,1,-2616676932.5207644
7212722,K06848.01,FALSE POSITIVE,1,8149225689.949118
7217088,K06849.01,CANDIDATE,1,-2079047796.2950814
7280953,K06850.01,FALSE POSITIVE,1,-637938109.3846484
7281217,K06851.01,FALSE POSITIVE,1,-2765008301.859285
7281229,K06852.01,FALSE POSITIVE,1,-2764796538.694989
7281399,K06854.01,FALSE POSITIVE,1,-2359633246.8330355
7281616,K06856.01,FALSE POSITIVE,1,-2242750214.369249
7281699,K06857.01,FALSE POSITIVE,1,-2166401475.938
7282008,K06858.01,FALSE POSITIVE,1,-2370228020.8110805
7285616,K06859.01,FALSE POSITIVE,1,-1466153986.007134
7335514,K06860.01,CANDIDATE,1,-1419662464.4658723
7336754,K06861.01,FALSE POSITIVE,1,8149225689.909606
7350067,K06863.01,CONFIRMED,1,2466207607.9203157
7362632,K06865.01,FALSE POSITIVE,1,-2757977573.0847282
7365447,K06866.01,FALSE POSITIVE,1,8149225689.904544
7366036,K06867.01,FALSE POSITIVE,1,-1985541857.6037936
7368103,K06869.01,FALSE POSITIVE,1,8149225689.749311
7369523,K06870.01,FALSE POSITIVE,1,8149225689.954763
7376982,K06871.01,FALSE POSITIVE,1,-2194395208.57831
7381695,K06873.01,FALSE POSITIVE,1,-1916140286.096092
7385387,K06874.01,FALSE POSITIVE,1,-2296538276.963854
7385478,K06875.01,FALSE POSITIVE,1,8149224045.87974
7421876,K06876.01,FALSE POSITIVE,1,-2490005455.4858313
7431665,K06877.01,FALSE POSITIVE,1,-1855598753.088576
7447895,K06878.01,CANDIDATE,1,-2767557046.86079
7455553,K06879.01,FALSE POSITIVE,1,8149225689.714815
7456521,K06880.01,FALSE POSITIVE,1,-2767555529.653641
7461314,K06881.01,FALSE POSITIVE,1,-1369360515.0401804
7461521,K06882.01,CANDIDATE,1,-1409356892.604965
7541502,K06885.01,FALSE POSITIVE,1,8149225689.901628
7541746,K06886.01,FALSE POSITIVE,1,-2632266018.0184674
7584778,K06887.01,FALSE POSITIVE,1,-1581892838.3612642
7592922,K06890.01,CANDIDATE,1,-2076448699.5087223
7597703,K06891.01,FALSE POSITIVE,1,-2767555459.647037
7602351,K06892.01,CANDIDATE,1,-2547357808.0605035
7605600,K06893.01,FALSE POSITIVE,1,8149225689.905467
7622072,K06894.01,FALSE POSITIVE,1,8149225689.929189
7630658,K06895.01,FALSE POSITIVE,1,8149225689.956979
7631194,K06896.01,FALSE POSITIVE,1,878196100.3428679
7668648,K06899.01,FALSE POSITIVE,1,4203937121.1017947
7670485,K06900.01,FALSE POSITIVE,1,8149225689.945166
7670617,K06901.01,FALSE POSITIVE,1,3441936045.5248437
7677005,K06903.01,FALSE POSITIVE,1,-2767555469.653057
7691527,K06905.01,FALSE POSITIVE,1,-2767555459.651409
7700500,K06907.01,CANDIDATE,1,-2284119252.7151027
7700578,K06908.01,FALSE POSITIVE,1,-2767555459.653016
7707736,K06909.01,FALSE POSITIVE,1,8149225433.239904
7741048,K06911.01,FALSE POSITIVE,1,-1664015836.3951037
7751562,K06912.01,FALSE POSITIVE,1,8149225689.828996
7769072,K06914.01,FALSE POSITIVE,1,8149225688.688643
7769815,K06915.01,FALSE POSITIVE,1,-2347353641.4975467
7777365,K06916.01,FALSE POSITIVE,1,-2212962914.005296
7798259,K06917.01,FALSE POSITIVE,1,8149225689.939101
7812893,K06919.01,FALSE POSITIVE,1,-2304247985.42726
7816680,K06920.01,FALSE POSITIVE,1,8149225689.94604
7816935,K06921.01,CANDIDATE,1,-2436404530.6453133
7838639,K06922.01,FALSE POSITIVE,1,8149225689.948283
7846730,K06923.01,FALSE POSITIVE,1,-2767555459.651427
7847927,K06924.01,FALSE POSITIVE,1,8149225689.900725
7870250,K06926.01,FALSE POSITIVE,1,-2286575743.0753465
7885518,K06928.01,FALSE POSITIVE,1,-2102843389.378221
7885570,K06929.01,FALSE POSITIVE,1,8149225689.954149
7886329,K06930.01,FALSE POSITIVE,1,8149225689.951099
7902204,K06931.01,CANDIDATE,1,-2017747600.3095026
7919653,K06932.01,FALSE POSITIVE,1,8149225689.954424
7938468,K06933.01,FALSE POSITIVE,1,-2767555459.644933
7939761,K06934.01,CANDIDATE,1,-2653873592.5244875
7943535,K06935.01,FALSE POSITIVE,1,8149225689.910664
7947631,K06936.01,FALSE POSITIVE,1,8149225689.783363
7950775,K06937.01,FALSE POSITIVE,1,8149225689.908416
7955301,K06938.01,FALSE POSITIVE,1,5337324155.803912
7960295,K06939.01,FALSE POSITIVE,1,1289905973.6188655
7960547,K06940.01,FALSE POSITIVE,1,8149225689.917059
7967100,K06941.01,CANDIDATE,1,8149225689.92205
7970629,K06942.01,FALSE POSITIVE,1,8149225689.957261
7970760,K06943.01,FALSE POSITIVE,1,8149225689.918102
7971389,K06944.01,FALSE POSITIVE,1,8149225689.771635
7976136,K06945.01,FALSE POSITIVE,1,-2112721639.9406111
7976435,K06946.01,FALSE POSITIVE,1,-2568556642.101601
7985167,K06947.01,FALSE POSITIVE,1,8149225689.952762
7987749,K06948.01,FALSE POSITIVE,1,8149225689.903483
8007675,K06949.01,FALSE POSITIVE,1,-1609206742.5328436
8008128,K06950.01,FALSE POSITIVE,1,8149225689.9050255
8009500,K06951.01,FALSE POSITIVE,1,8149225689.901671
8013289,K06952.01,FALSE POSITIVE,1,-2709679939.417761
8016214,K06953.01,FALSE POSITIVE,1,-2767555459.644606
8016692,K06954.01,CANDIDATE,1,-2488582359.9011974
8027902,K06955.01,FALSE POSITIVE,1,-2441225324.7383924
8039925,K06956.01,FALSE POSITIVE,1,-2613172468.4550023
8042644,K06957.01,CANDIDATE,1,-2767557103.9920797
8081389,K06958.01,FALSE POSITIVE,1,8149225689.956589
8088354,K06959.01,FALSE POSITIVE,1,8149225689.910228
8091197,K06960.01,CANDIDATE,1,-1944697716.5389185
8094140,K06961.01,FALSE POSITIVE,1,8149225689.848981
8094221,K06962.01,FALSE POSITIVE,1,-2627021837.209423
8097825,K06963.01,FALSE POSITIVE,1,8149225689.959364
8098300,K06964.01,FALSE POSITIVE,1,-2767555459.6455364
8098515,K06965.01,FALSE POSITIVE,1,-1772396835.125816
8098960,K06966.01,CANDIDATE,1,-2230011292.7172055
8104436,K06967.01,FALSE POSITIVE,1,-1775194899.7518234
8111622,K06968.01,FALSE POSITIVE,1,-2767555469.6526594
8112013,K06969.01,CANDIDATE,1,8149225689.90767
8115647,K06970.01,CANDIDATE,1,-2589074257.2195225
8120820,K06971.01,CANDIDATE,1,-2577231716.3997693
8128965,K06974.01,FALSE POSITIVE,1,8149225689.951081
8129189,K06975.01,FALSE POSITIVE,1,8149225689.906746
8143170,K06976.01,FALSE POSITIVE,1,8149225689.910333
8145789,K06977.01,FALSE POSITIVE,1,8149225689.88766
8145958,K06978.01,CANDIDATE,1,-1906961070.119025
8155584,K06979.01,FALSE POSITIVE,1,-2545508919.0111613
8155654,K06980.01,CANDIDATE,1,-2408965104.3359575
8162376,K06982.01,FALSE POSITIVE,1,-1015476342.5730006
8167504,K06983.01,CANDIDATE,1,-2432593625.1738377
8183389,K06986.01,FALSE POSITIVE,1,-2767555469.6533237
8193315,K06988.01,FALSE POSITIVE,1,8149225689.930225
8195877,K06989.01,FALSE POSITIVE,1,8149225689.929747
8196180,K06990.01,FALSE POSITIVE,1,8149225689.930702
8210721,K06991.01,FALSE POSITIVE,1,8149225689.90731
8211521,K06992.01,FALSE POSITIVE,1,-2222676398.5886617
8227086,K06993.01,CANDIDATE,1,-2503840316.0968575
8227464,K06994.01,CANDIDATE,1,-2393285124.7151318
8229048,K06995.01,FALSE POSITIVE,1,8149225689.947201
8231877,K06996.01,FALSE POSITIVE,1,8149225689.933654
8234477,K06997.01,FALSE POSITIVE,1,8149225689.957848
8240109,K06998.01,FALSE POSITIVE,1,8149225689.938764
8240861,K06999.01,FALSE POSITIVE,1,-2767555459.7810154
8243263,K07000.01,FALSE POSITIVE,1,8149225689.887236
8244295,K07001.01,FALSE POSITIVE,1,-2699779139.8364925
8248103,K07002.01,CANDIDATE,1,-982612187.4611037
8256882,K07003.01,CANDIDATE,1,-2068672547.671158
8262223,K07004.01,FALSE POSITIVE,1,8149225689.954669
8283875,K07007.01,CANDIDATE,1,-443134535.78909415
8285254,K07008.01,FALSE POSITIVE,1,8149225689.920884
8285970,K07009.01,FALSE POSITIVE,1,-2760324637.041219
8288719,K07010.01,FALSE POSITIVE,1,8149225689.955476
8294484,K07011.01,FALSE POSITIVE,1,8149225689.56771
8296467,K07012.01,FALSE POSITIVE,1,-2767555459.6518273
8301013,K07013.01,FALSE POSITIVE,1,-2767555459.6455536
8302455,K07014.01,FALSE POSITIVE,1,8149225689.923392
8302473,K07015.01,FALSE POSITIVE,1,-2343631407.637244
8311864,K07016.01,CONFIRMED,1,-2618288452.59451
8312222,K07017.01,FALSE POSITIVE,1,8149225689.906774
8314801,K07018.01,FALSE POSITIVE,1,8149225689.916133
8316503,K07019.01,FALSE POSITIVE,1,8149225689.917576
8330575,K07020.01,FALSE POSITIVE,1,8149225689.6905365
8345358,K07021.01,FALSE POSITIVE,1,8149225689.907654
8358008,K07022.01,FALSE POSITIVE,1,8149225689.841988
8362974,K07023.01,CANDIDATE,1,-2349169066.2781835
8364119,K07024.01,FALSE POSITIVE,1,-2767555459.6514854
8367298,K07025.01,FALSE POSITIVE,1,-2676344252.3064976
8374499,K07026.01,FALSE POSITIVE,1,-2767555459.649642
8378656,K07027.01,FALSE POSITIVE,1,8149225689.930606
8378922,K07028.01,FALSE POSITIVE,1,-2767555469.653008
8379547,K07029.01,FALSE POSITIVE,1,8149225689.924711
8381592,K07030.01,FALSE POSITIVE,1,8149225689.945182
8382339,K07031.01,FALSE POSITIVE,1,-501777578.17340773
8394475,K07032.01,CANDIDATE,1,-1932894825.7259374
8398290,K07033.01,FALSE POSITIVE,1,-2159237325.2015986
8411947,K07034.01,FALSE POSITIVE,1,8149225689.947098
8414159,K07035.01,FALSE POSITIVE,1,-2767555469.6520033
8414216,K07036.01,FALSE POSITIVE,1,-2343332052.1303687
8415863,K07037.01,FALSE POSITIVE,1,8149225689.833678
8423903,K07038.01,FALSE POSITIVE,1,-2604695328.230783
8429450,K07039.01,FALSE POSITIVE,1,-2767555459.6441817
8443812,K07041.01,CANDIDATE,1,-2511545836.6609073
8445775,K07042.01,FALSE POSITIVE,1,8149225689.905525
8453191,K07043.01,FALSE POSITIVE,1,8149225689.946043
8453324,K07044.01,FALSE POSITIVE,1,8149225689.796109
8479107,K07045.01,CANDIDATE,1,8149225689.954575
8479386,K07046.01,FALSE POSITIVE,1,-2767555459.6475368
8488876,K07047.01,FALSE POSITIVE,1,8149225689.912532
8504570,K07048.01,FALSE POSITIVE,1,8149225689.923194
8509346,K07049.01,FALSE POSITIVE,1,8149225689.915468
8517433,K07050.01,FALSE POSITIVE,1,-2465638831.750883
8526387,K07051.01,FALSE POSITIVE,1,-2697861678.4321747
8543278,K07052.01,FALSE POSITIVE,1,8149225689.904423
8552500,K07053.01,FALSE POSITIVE,1,-1965373186.2795217
8552540,K07054.01,FALSE POSITIVE,1,-2767557093.7114687
8553788,K07055.01,FALSE POSITIVE,1,8149225689.955246
8553907,K07056.01,FALSE POSITIVE,1,-2767555459.6528163
8559796,K07057.01,FALSE POSITIVE,1,-1502269051.0274935
8559863,K07058.01,FALSE POSITIVE,1,8149225689.904816
8560861,K07059.01,FALSE POSITIVE,1,8149225689.907136
8565900,K07060.01,FALSE POSITIVE,1,-2458263467.520898
8569819,K07062.01,FALSE POSITIVE,1,-2767555459.650113
8574270,K07063.01,FALSE POSITIVE,1,8149225689.902714
8581658,K07064.01,FALSE POSITIVE,1,-2767555459.6484704
8590527,K07065.01,FALSE POSITIVE,1,8149225689.838468
8604993,K07066.01,FALSE POSITIVE,1,8149225689.910549
8608490,K07067.01,FALSE POSITIVE,1,8149225689.954172
8610483,K07068.01,FALSE POSITIVE,1,-2767555479.653283
8613446,K07069.01,CANDIDATE,1,-2254881976.5802
8618226,K07070.01,FALSE POSITIVE,1,8149225689.921873
8621026,K07071.01,FALSE POSITIVE,1,8149225689.914461
8624860,K07072.01,CANDIDATE,1,-2487548189.775037
8625408,K07073.01,CANDIDATE,1,-2671343035.7489433
8690001,K07075.01,FALSE POSITIVE,1,-2767555459.653711
8693536,K07076.01,CANDIDATE,1,-2522283395.641936
8700506,K07077.01,FALSE POSITIVE,1,-2767555499.653247
8701327,K07078.01,FALSE POSITIVE,1,8149225689.946329
8711548,K07079.01,FALSE POSITIVE,1,-2767555469.652446
8719897,K07081.01,FALSE POSITIVE,1,8149225689.957924
8736245,K07082.01,FALSE POSITIVE,1,8149225689.952475
8738115,K07083.01,FALSE POSITIVE,1,4025915585.071624
8739209,K07084.01,FALSE POSITIVE,1,-2508716330.657309
8746310,K07085.01,FALSE POSITIVE,1,8149225689.907232
8750094,K07086.01,FALSE POSITIVE,1,-2536903470.77314
8758161,K07087.01,FALSE POSITIVE,1,8149224045.889605
8760760,K07088.01,CANDIDATE,1,-1903757531.2272494
8767034,K07089.01,FALSE POSITIVE,1,-2199244947.1826873
8773948,K07090.01,FALSE POSITIVE,1,8149225689.906104
8784288,K07091.01,FALSE POSITIVE,1,-2767555459.6455455
8807057,K07093.01,FALSE POSITIVE,1,-2548208980.8686857
8822585,K07095.01,FALSE POSITIVE,1,-1901047659.4233756
8823397,K07096.01,FALSE POSITIVE,1,8149225689.954834
8841616,K07097.01,FALSE POSITIVE,1,-2767555449.644295
8845221,K07098.01,FALSE POSITIVE,1,8149225689.953779
