"koi_disposition","kepid","kepoi_name","X","tce_plnt_num","tce_dor","tce_incl","tce_impact","tce_ingress","tce_ldm_coeff4","tce_model_chisq","tce_insol","tce_sradius","tce_slogg_prov","tce_sradius_prov","tcet_model_chisq","wst_depth","tce_mesmedian","tce_mesmad","tce_maxmesd","tce_minmesd","tce_bin_oedp_stat","tce_rminmes","tce_albedo","tce_albedo_stat","boot_mesmean","tce_rb_tcount3","tce_fwm_stat","tce_fwm_sra","tce_fwm_srao","tce_fwm_prao","tce_fwm_pdeco","tce_incl_sn","tce_impact_sn","tce_duration_sn","tce_ingress_sn","tce_depth_sn","tce_sma_sn","tce_insol_sn","tce_slogg_sn","tce_smet_sn","tce_albedo_sn","tce_fwm_srao_sn","tce_fwm_sdeco_sn","tce_fwm_pdeco_sn","tce_dicco_msky_sn","tce_dikco_mra_sn","tce_dikco_mdec_sn"
"CANDIDATE",8695311,"K03042.01",3824,1,23.49553,87.91,0.8549,0.3847,0.002206,2033,29.72,0.969,7,0,68640,141.2,-0.05444,0.6218,7.207,-4.298,0.8571,0.2921,688,1.272,-0.042014,0,1.7617,19.611066,-1.156,0.0002818,0.0002535,18.816352739726,1.64025326170376,4.58496732026144,0.275573065902579,10.5680473372781,4.078073089701,2.59336823734729,23.6315789473684,-0.4,1.27360236949278,-1.02300884955752,-0.309461538461538,0.545161290322581,1.1108182912154,-1.97861163227017,0.595387931034483
"CANDIDATE",9834731,"K03043.01",3825,1,3.6606536,75.83,0.8962,0.1442,-0.0730624,12840,811.49,1.103,26,0,67790,11.93,-0.04121,0.5566,0.3678,-0.7629,3.546,0.2363,9.499,0.513,-0.21737,0,0.92745,19.562024,-1.046,6.983e-05,9.461e-06,1.52790650816039,1.37390771117584,4.0414710485133,0.154621488312245,10.255737704918,7.52067539627843,4.98091087650381,44.2,0.933333333333334,0.573264936632468,-0.871666666666667,-0.269312977099237,0.0927549019607843,0.526753528773073,0.297207792207792,-0.636846522781775
"FALSE POSITIVE",9153554,"K03044.01",3826,1,3.8755664,76.59,0.8986,0.0599,-0.0308036,20160,3615.22,0.908,7,0,66220,98.82,-1.734,0.7955,0.3755,0.175,1.785e-07,0.2328,4.868,0.9494,-1.1986,0,221,19.426171,7.39,-0.001768,-0.0008421,2.61042944785276,2.24481638770922,3.53639472398632,0.244989775051125,9.6509321697739,3.64975079293158,2.37534001760864,20.5454545454545,-0.6,1.19489445262641,9.52319587628866,4.60540540540541,-4.6524861878453,76.6633416458853,54.4485006518905,58.3931972789116
"CANDIDATE",5092266,"K03045.01",3827,1,52.80356,89.15,0.785,0.2616,0.0193588,948.1,19.53,0.996,7,0,57450,121.6,-0.01362,0.6501,-0.9944,15.64,0.4723,0.2354,582.7,1.052,-0.09689,0,8.2465,19.31189,-0.5647,0.0005104,-0.0006536,31.9992821249103,0.790454133521297,4.20333988212181,0.224549356223176,14.0464154411765,3.80379175443876,2.4321295143213,21.2857142857143,-0.333333333333333,1.05332610267534,-0.66046783625731,1.16785714285714,-1.29169960474308,0.955034013605442,-0.837922535211268,0.203877083333333
"FALSE POSITIVE",9301506,"K03047.01",3828,1,2.1605371,64.27,0.938,0.1221,-0.5176206,22060,2113.16,0.757,7,0,57510,85.98,-1.181,2.077,0.3031,0.4115,0.0006624,0.4657,3.743,0.8901,-2.3862,0,197.19,19.919251,1.969,-0.0004891,-0.0007915,1.46400911161731,4.09965034965035,2.5802300109529,0.251079580505861,8.99244332493702,11.0086206896552,5.38988930265776,76,-0.533333333333333,1.2148653034729,4.02658486707567,8.42962962962963,-6.76495726495726,18.1966666666667,16.6640350877193,24.35375
"CANDIDATE",9714550,"K03048.01",3829,1,19.092961,88.57,0.4773,0.02376,-0.250768,3464,198.85,0.796,7,0,67480,16.59,-0.1589,0.5209,-0.2121,2.213,2.322,0.2731,27.92,0.5559,-0.071984,0,0.28926,19.574609,-0.3246,5.117e-05,-2.018e-05,5.19472140762463,0.108526603001364,12.4557522123894,0.165574912891986,12.2526501766784,5.86428650626455,3.69403678246331,32.7142857142857,-0.8,0.576621230896324,-0.300555555555556,0.0350714285714286,-0.130193548387097,0.573413793103448,0.211260975609756,-0.251685314685315
"CANDIDATE",6263593,"K03049.01",3830,1,17.633835,86.94,0.9416,0.7762,-0.489896,1307,7.28,0.567,7,0,57140,139.7,0.02223,0.6367,3.283,-1.151,0.2414,0.2496,505.1,2.581,-0.065421,0,2.9672,18.866495,-0.1843,-1.537e-05,-0.000518,71.2622950819672,21.3757094211124,7.82523125369022,1.15885338907136,10.4315605928509,14.0106951871658,6.5,94,-2.33333333333333,2.58627752176139,-0.158879310344828,0.78832,-0.859038142620232,0.5553125,-0.221226730310263,-0.58043956043956
"CANDIDATE",5475042,"K03050.01",3831,1,2.8231084,71.61,0.8906,0.1014,-0.3560512,14760,1157.1,0.818,7,0,68080,14.34,-0.5879,0.4314,0.275,-0.2125,0.1656,0.158,2.903,0.4202,-0.23847,0,2.3792,19.89648,1.983,-5.881e-05,-8.863e-05,1.03752535496957,1.17850999073706,3.0358720622018,0.139650185924804,10.0655021834061,5.76498422712934,3.44785458879619,32.6428571428571,-0.266666666666667,0.641121908127209,1.94411764705882,-0.14644495412844,-0.732479338842975,1.17953608247423,1.21850490196078,-1.35274193548387
"CANDIDATE",8827575,"K03052.01",3832,1,16.743599,87.68,0.6792,0.05734,-0.4580144,3839,69.57,0.842,32,0,70540,18.63,-0.07199,0.6573,6.765,6.567,0.7797,0.2007,112.7,0.7915,-0.12184,0,0.52392,19.672667,-0.7103,3.406e-05,-8.509e-06,7.53912295786758,0.367333693888588,16.7053701015965,0.1921581769437,12.1038817516232,11.1754945756222,6.31306715063521,56.625,0,0.798724309000709,-0.997612359550562,-0.755042735042735,-0.0826116504854369,3.77183783783784,0.335714285714286,-3.94777173913043
"CANDIDATE",8827575,"K03052.02",3833,2,14.270429,86.38,0.9001,0.2152,-0.4580144,2525,39.08,0.842,32,0,67540,35.7,0.05433,0.6803,6.607,2.336,3.807,0.3031,254.2,1.219,-0.14074,0,9.6162,19.672723,1.444,-0.0001814,-3.772e-05,11.5744338737773,2.50584632516704,5.76831091180867,0.265547877591313,11.8728323699422,11.177033492823,6.31340872374798,56.625,0,1.223291626564,2.00555555555556,-0.511166666666667,-0.304193548387097,0.299503759398496,-0.140406926406926,0.21390990990991
"CANDIDATE",2716801,"K03053.01",3834,1,44.286178,89.16,0.6498,0.241,-0.1057132,1503,16,0.914,7,0,65680,155.6,0.03527,0.6658,6.954,12.23,0.3548,0.2402,789.1,0.6579,-0.046308,0,24.531,19.483624,-0.7521,0.0005187,-0.001724,13.3373223635004,0.216672224074692,3.73234916559692,0.134411600669269,13.3306709265176,3.87735236859182,2.51968503937008,22.6,-0.333333333333333,0.658681135225376,-0.654,1.86633663366337,-2.52785923753666,0.849221556886228,-1.03718279569892,-0.234186119873817
"CANDIDATE",2716801,"K03053.02",3835,2,5.2255534,79.42,0.9598,0.8748,-0.1057132,4059,118.39,0.914,7,0,64320,61.51,-0.005503,0.6736,6.922,-0.722,0.7886,0.3263,90.88,1.502,0.048119,0,3.5186,19.483697,2.321,-0.0004789,-0.0002063,11.3586956521739,18.2610350076104,4.76774582746833,0.684507042253521,6.93843594009983,3.87687555163283,2.52000851426139,22.6,-0.333333333333333,1.51846282372598,1.12669902912621,0.160546448087432,-0.540052356020942,2.237017310253,0.673324074074074,2.36921675774135
"FALSE POSITIVE",6461850,"K03054.01",3836,1,4.1170234,88.6,0.1004,0.01492,-0.1884654,24500,2068.67,0.639,7,0,60130,53.4,-1.261,1.124,0.2688,0.3313,0.0002882,0.2095,4.023,0.3768,-0.88485,0,298.34,19.806589,-7.241,0.001767,-0.0009051,0.152024708304736,0.00242102724861346,7.86422578184592,0.106495360456817,10.5269978401728,9.34083601286174,4.84954403732096,58.375,-2.33333333333333,0.50149588631264,-10.3888091822095,6.05446293494705,-5.58703703703704,0.232334269662921,-0.22050985915493,-0.0466711590296496
"FALSE POSITIVE",7281454,"K03055.01",3837,1,1.1887925,75.38,0.3,0.0185,0.3700392,46920,1380.46,0.549,7,0,68500,7.415,-5.162,1.926,0.2083,0.3085,5.401e-08,0.7307,20.23,0.09318,-2.2114,0,6.6576,19.440279,6.413,-5.314e-05,1.933e-05,0.019805570152391,0.00403822856373671,5.04688427299703,0.0185705681590042,2.47856705450092,19.1018998272884,6.83836132164264,94.2,-5.26666666666667,0.0980135658914729,1.69208443271768,-0.659408602150538,0.6421926910299,1.18322503008424,-0.887754777070064,-1.06890746934225
"CANDIDATE",7216284,"K03056.01",3838,1,8.8114904,84.13,0.9008,0.23,-0.493748,4263,99.92,0.799,7,0,68130,31.71,-0.1493,0.6435,-0.2708,3.974,0.3646,0.2047,35.65,0.7335,-0.053239,0,7.9882,19.746951,1.161,-0.0002745,-0.000413,5.23848069738481,1.88294314381271,2.95036371416346,0.197086546700943,11.3033061811212,6.7822132390096,4.02903225806452,38.25,0.233333333333333,0.754657070279424,0.866417910447761,1.30697674418605,-1.35855263157895,0.502239467849224,0.331728395061728,-0.422042253521127
"CANDIDATE",3234843,"K03057.01",3839,1,26.753743,87.99,0.9394,0.9768,-0.159836,948.5,22.75,0.877,7,0,58000,226.7,-0.07354,0.6726,-2.55,-5.077,0.0006642,0.1811,337.2,2.18,-0.084479,0,11.518,19.42725,-1.989,0.002132,9.674e-05,200.022732439191,36.5952473704714,11.5686881188119,1.96420671626785,14.8523089724033,4.01596892533448,2.60894495412844,23.8947368421053,-0.4,2.18677042801556,-2.52091254752852,-0.431138545953361,0.11655421686747,0.658848484848485,-0.151439393939394,0.342551282051282
"CANDIDATE",3234843,"K03057.02",3840,2,10.573677,85.13,0.8983,0.4518,-0.159836,3023,89.8,0.877,7,0,56510,90.94,-0.03919,0.6832,-1.231,0.5625,2.267,0.156,73.26,1.678,-0.075313,0,3.4871,19.427305,0.3394,-0.0001893,-0.0003781,21.0561464259213,6.1192098092643,6.64515003489184,0.657546208703245,16.7916540671303,4.01672384219554,2.60970648067422,23.8947368421053,-0.4,1.7013469577334,0.421091811414392,0.616059379217274,-0.906714628297362,1.20385507246377,-1.00174785100287,0.136311320754717
"FALSE POSITIVE",8192911,"K03058.01",3841,1,4.5642599,77.67,0.975,1.695,-0.0309746,3943,75.2,0.667,7,0,59640,122.8,-0.05784,0.6017,3.745,4.001,0.1658,0.2215,96.29,3.309,0.055916,0,5.6101,19.981909,0.5147,-0.0004881,-0.0001851,38.4124629080119,94.1119691119691,11.3549295774648,1.03353658536585,8.32062832062832,10.7708850289495,5.06738544474394,57.5,-2.51428571428571,3.34340277777778,0.627682926829268,-0.538647830474268,-0.512742382271468,6.05123042505593,0.530086206896552,5.34249471458774
"FALSE POSITIVE",10554967,"K03059.01",3842,1,2.4376752,68.28,0.9021,0.07709,-0.4165602,14970,3595.97,0.84,7,0,35200,37.97,-0.3766,1.209,0.2594,0.1594,0.00138,0.1991,1.244,0.1488,-0.55997,0,93.165,19.910069,-5.203,0.001451,-0.000791,1.02460984393757,1.54840370751802,2.27253502511234,0.160470441298918,8.65082022095748,4.95906432748538,3.09901237546968,28.5625,0.233333333333333,0.758536585365854,-5.60668103448276,2.8,-2.88686131386861,21.1135483870968,-19.0208333333333,17.1718181818182
"CANDIDATE",11019987,"K03060.01",3843,1,4.2349866,77.36,0.9271,0.2384,0.0797732,5828,505.77,1.444,23,0,53990,10.61,-0.006137,0.5117,1.996,2.942,0.7611,0.2337,28.19,1.364,0.034934,0,13.888,19.105382,0.3038,-9.593e-06,7.612e-05,3.52919708029197,3.92672596357476,7.22118558920626,0.296296296296296,10.7958571817934,6.63011314186249,4.19726141078838,35.0833333333333,0.466666666666667,1.41445057701957,0.321822033898305,-1.75550891920252,2.01375661375661,4.21,-1.34340336134454,3.8013698630137
"CANDIDATE",4857058,"K03061.01",3844,1,25.301061,87.98,0.8931,0.08504,-0.5262516,2098,100.32,0.874,26,0,69280,33.92,0.0474,0.6276,3.706,-0.5156,0.01608,0.3179,32.81,0.6556,-0.032125,0,5.926,19.802835,1.227,-0.0002875,-0.000172,12.2859935763162,1.36184812442818,2.51928020565553,0.155154168947272,10.7429085997299,12.0150034891835,6.49740932642487,55.75,0.8,0.676215993404782,1.4367681498829,0.22,-0.8,1.47647657841141,0.680893470790378,-1.66729442970822
"FALSE POSITIVE",4857058,"K03061.02",3845,2,57.085097,89.21,0.7894,0.2496,-0.5262516,971.6,4.29,0.874,26,0,67990,84.03,-0.01381,0.722,35.35,50.96,0.4623,0.3933,2613,0.6096,-0.48296,0,4.8773,19.802774,-1.305,0.000276,0.0002298,23.4269957983193,0.545165745856354,5.04859529233106,0.146823529411765,7.39068610024884,12.012987012987,6.5,55.75,0.8,0.609801633605601,-1.06967213114754,-1.25307692307692,0.847970479704797,1.26621118012422,-0.196009900990099,1.09230576441103
"FALSE POSITIVE",7613246,"K03062.01",3846,1,3.6103964,75.66,0.8943,0.0436,0.1750506,20220,3197.73,0.831,7,0,67640,11.19,-0.3897,0.9399,0.2719,0.575,2.472e-05,0.283,1.442,0.4149,-0.5719,0,217.54,19.571328,-3.457,0.0003805,-0.0007695,3.69794721407625,3.30977054034049,7.02204585537919,0.381786339754816,9.54893617021277,4.06935237123916,2.5990620478892,22.8,-1.6,1.35399061032864,-3.42277227722772,7.83016759776536,-7.61881188118812,32.4041666666667,-20.6758620689655,22.4938461538462
"CANDIDATE",10924562,"K03063.01",3847,1,12.334517,86.34,0.7883,0.2862,0.1557034,2969,114.11,1.238,7,0,57300,60.3,-0.02216,0.6779,2.674,2.36,0.02745,0.2735,176.1,1.043,-0.0319,0,14.471,19.592634,-1.613,0.0005388,-0.0003379,6.64153846153846,0.738800374882849,5.89314194577352,0.206941431670282,10.8817921830315,4.21141411301659,2.64021286441462,23,0.175,1.04946364719905,-1.52169811320755,1.07027027027027,-1.33557312252964,2.94444444444444,-2.25274924471299,1.08056379821958
"FALSE POSITIVE",9899505,"K03064.01",3848,1,1.8334066,60.6,0.9,0.1582,0.0197704,19420,1990.9,0.967,7,0,55660,45.6,-0.3059,0.9797,0.5083,0.6208,1.529e-24,0.3109,12.08,0.648,-0.32834,0,156.35,19.68388,-10.07,0.0009121,-0.0005081,0.56059204440333,1.17862755369303,2.8222433460076,0.127170418006431,7.55293159609121,3.8279262086514,2.44021719146433,21.3809523809524,-0.466666666666667,0.706432748538012,-7.99206349206349,3.5896,-4.3801724137931,6.42934973637961,-5.78185053380783,1.56166077738516
"CANDIDATE",5040077,"K03065.01",3849,1,6.2916841,85.64,0.4785,0.01409,0.0969132,8129,2540.29,0.843,7,0,36640,25.47,-0.08142,0.571,-0.1625,-0.2156,0.05592,0.1772,3.822,0.6418,-0.62569,0,18.765,19.902621,-0.9343,0.0001647,-0.000295,1.84568965517241,0.121323529411765,11.6696567396244,0.185663460271446,9.06391220142027,4.73757289641766,3.02372280150455,28.125,-1.73333333333333,0.869031377899045,-0.940886203423968,1.46153846153846,-2.12230215827338,1.21092024539877,1.03586956521739,-0.9632
"CANDIDATE",4067925,"K03066.01",3850,1,23.866246,87.84,0.9012,0.5451,-0.5231958,1389,15.46,0.761,7,0,52780,151.3,0.0166,0.6926,9.376,13.56,0.9566,0.2514,318,1.684,-0.0046677,0,0.47293,19.619322,-0.607,0.0002641,0.0002885,45.2550231839258,5.78433889602054,5.26237085372485,0.588152783772119,11.9787234042553,7.80808080808081,4.45533141210375,46,0.0666666666666667,1.68969181721573,-0.436690647482014,-0.201610169491525,0.327840909090909,0.870490307867731,0.629196078431373,-0.6
"FALSE POSITIVE",4847782,"K03067.01",3851,1,18.12618,87.9,0.6638,0.2703,-0.5495502,2793,8.69,0.714,7,0,53990,167.3,-0.06317,0.6446,14.2,12.65,0.1586,0.2052,1995,0.8128,-0.10725,0,57.015,19.671067,4.348,-0.001138,-0.0007099,8.67719644619941,0.367349197565025,9.99004975124378,0.205551330798479,12.7791563275434,9.79028697571744,4.41116751269035,66,-0.2,0.813289849164289,4.42769857433809,1.90480769230769,-2.63903345724907,6.07801886792453,6.03103773584906,-0.0632558922558923
"CANDIDATE",3230805,"K03068.01",3852,1,6.8150128,82.41,0.8998,0.1363,-0.5602346,5585,124,0.686,7,0,67230,31.83,-0.2051,0.7911,1.891,2.615,1.211,0.3038,33.92,0.5688,-0.077367,0,8.554,19.350629,-2.429,0.0003363,7.076e-05,2.67217898832685,1.24350469872858,2.68093385214008,0.131690821256039,9.88243430152144,11.7672183662573,6.01357904946654,77.3333333333333,-0.733333333333333,0.5860400829302,-1.99098360655738,-0.45728,0.395307262569832,0.985335892514396,0.671140495867769,0.193985507246377
"CANDIDATE",3230805,"K03068.02",3853,2,10.417255,85.14,0.8821,0.1351,-0.5602346,3553,61.2,0.686,7,0,62350,45.96,-0.00959,0.7398,0.6851,4.027,0.06627,0.3728,105.6,0.4748,-0.088009,0,4.2162,19.350657,-1.242,0.000163,-0.0001872,3.41516245487365,0.853920619554695,2.68021978021978,0.109392712550607,8.17543859649123,11.7666916729182,6.01178781925344,77.3333333333333,-0.733333333333333,0.479128856624319,-0.833557046979866,0.82012987012987,-0.866666666666667,0.503656633221851,-0.141054054054054,-0.388283018867924
"CANDIDATE",4676964,"K03069.01",3854,1,34.251582,88.86,0.6826,0.225,-0.3211674,1899,20,1.097,7,0,68340,48.04,-0.04063,0.614,16.91,2.554,1.428,0.1827,369.8,0.5974,-0.062489,0,13.522,19.802626,0.4626,0.0001661,-0.0004759,10.7983959168793,0.258169440242057,5.33161764705882,0.133293838862559,13.024040489245,4.23892100192678,2.73224043715847,23,0.6,0.599060424428965,0.500649350649351,1.49817295980512,-1.86627450980392,1.00557083906465,-1.0421095890411,-0.52655421686747
"FALSE POSITIVE",6072593,"K03070.01",3855,1,18.562723,88.06,0.6299,0.03241,-0.0634016,3949,419.75,1.118,7,0,67320,24.01,0.01362,0.6019,0.7792,2.542,0.174,0.1884,20.27,1.045,-0.042896,0,692.78,19.963616,18.62,-0.002811,-0.0006154,10.1756413219321,0.370529411764706,13.3980582524272,0.256003159557662,13.6491228070175,4.24041297935103,2.75390368718016,22.7894736842105,-0.333333333333333,1.09924078091106,19.662090813094,4.41296518607443,-4.73384615384615,58.4844036697248,56.1330434782609,10.1254901960784
"CANDIDATE",5865654,"K03071.01",3856,1,34.412419,88.65,0.8087,0.1378,-0.5483672,1461,71.31,1.781,7,0,71710,35.18,-0.03514,0.6263,4.066,4.959,3.082,0.2555,55.49,0.5104,-0.10133,0,11.212,19.216287,1.417,-0.0002993,0.0003784,15.3108808290155,0.660702614379085,5.00383141762452,0.155794234030526,11.3503649635036,1.55392156862745,0.927911515940143,6.09375,0.233333333333333,0.519569288389513,1.22155172413793,-1.67476635514019,1.63103448275862,2.88368243243243,2.7157196969697,1.28477777777778
"FALSE POSITIVE",3219643,"K03072.01",3857,1,12.058795,85.24,0.9997,2.323,-0.498917,1736,18.1,0.806,7,0,68200,105.7,-0.0276,0.7085,2.363,2.951,0.4509,0.2429,88,0.1524,-0.0097677,0,1.0393,19.117427,-0.2239,8.123e-05,-0.0003319,17.8962838547134,4.6714953271028,10.5471055618615,10.5447117566954,2.66241413150147,10.0739247311828,5.15669515669516,50,-0.4,0.154115586690018,-0.199910714285714,0.192666666666667,-0.434424083769633,1.4865859030837,-0.0650649350649351,-0.797353433835846
"CANDIDATE",8546542,"K03073.01",3858,1,25.103253,87.99,0.8808,0.07305,-0.4317704,2217,106.01,0.836,7,0,67640,39.35,0.08374,0.668,3.941,4.863,0.05385,0.3126,58.43,0.5849,0.0025296,2,11.277,19.049877,-0.9001,0.0003517,0.0002286,9.66604416126552,0.963043953640936,2.56179775280899,0.126100466079751,10.9352517985612,5.17928571428571,3.20562443302086,28.5,0.133333333333333,0.595131391322061,-1.01134831460674,-1.48703703703704,1.07323943661972,0.70983651226158,0.548706697459584,-0.725702247191011
"FALSE POSITIVE",8197560,"K03074.01",3859,1,2.1452961,65.08,0.9041,0.3614,-0.4203172,13030,1208.58,0.764,7,0,42310,105.1,0.4956,1.281,0.2649,0.4961,8.26,0.1646,2.154,1.13,-0.43982,0,75.413,20.065179,-0.6462,0.002164,-0.0008303,6.25168107588857,11.1755253399258,8.22054140127389,1.08855421686747,19.465108041091,6.60091581542797,3.94200724094067,41.7272727272727,-0.6,2.10969637610186,-1.94638554216867,1.86901763224181,-1.69103869653768,15.3920245398773,-16.944,4.55657342657343
"CANDIDATE",3328080,"K03075.01",3860,1,3.1881128,72.02,0.9842,0.7699,-0.1205176,4965,439.49,1.125,13,0,66800,14.23,-0.1252,0.7401,2.317,-0.7708,0.7215,0.2221,12.65,1.637,-0.078247,0,1.6273,19.147038,-0.8641,4.926e-05,2.677e-05,15.6701479547433,110.808376491781,8.3947608894304,1.41473722895994,11.0510171133355,3.53554502369668,2.17860506617756,17.04,-0.933333333333334,1.7774343122102,-0.884442169907881,-0.289391304347826,0.339290240811153,0.443967479674797,-0.43629009762901,0.732333333333333
"CANDIDATE",2715695,"K03077.01",3861,1,11.984068,86.2,0.7946,0.08805,-0.5630412,3951,124.48,0.742,7,0,61390,72.53,-0.1011,0.5875,-0.8052,2.3,0.01557,0.301,30.58,0.4602,-0.094969,0,5.9145,19.468951,2.271,-0.0007769,9.563e-06,4.09112482202183,0.477237237237237,3.38585858585859,0.123509608640763,9.82676374592016,15.804219993082,6.76889613920609,114.5,0.233333333333333,0.475657178410328,1.86147540983607,-0.895575221238938,0.0215382882882883,0.397168224299065,-0.539839034205231,-1.31468085106383
"CANDIDATE",2715695,"K03077.02",3862,2,10.380966,85.03,0.899,0.2696,-0.5630412,3462,54.99,0.742,7,0,58040,72.7,-0.07507,0.6074,1.798,5.163,2.305,0.3422,65.21,0.6759,-0.07582,0,29.422,19.468817,-3.454,0.00131,-0.0009372,5.32102628285357,1.56920928608832,2.1409342834521,0.165805658056581,8.70863398855437,15.8045977011494,6.76383763837638,114.5,0.233333333333333,0.686421052631579,-2.34965986394558,1.23284671532847,-1.94439834024896,2.26124401913876,1.55947611710324,0.953636363636364
"CANDIDATE",8430964,"K03078.01",3863,1,3.1036,72.83,0.9163,0.2439,0.0228848,11520,799.86,1.041,7,0,68930,22.47,0.1336,0.6879,1.028,1.501,0.7616,0.2459,10.73,0.9962,-0.2396,0,3.8794,19.459097,0.3138,-4.383e-05,-0.0001679,2.00247456695078,2.73767553032567,3.81116076544059,0.239823008849558,11.5188762071993,3.59725792630677,2.29831618872479,20.2272727272727,-0.133333333333333,1.09882232462878,0.26593220338983,1.26034482758621,-1.10460526315789,0.531419047619048,0.461416309012876,-0.124107142857143
"FALSE POSITIVE",3654719,"K03081.01",3864,1,15.84256,86.9,0.8565,0.4492,-0.060759,2419,16.62,0.704,7,0,54220,60.8,-0.04584,0.6449,-4.693,7.765,2.85,0.3864,410.9,1.245,-0.017599,0,966.31,19.584728,-18.15,0.00558,-0.005093,13.9218199295098,1.84074790457769,5.30284396617986,0.302899527983817,10.4659014179608,7.40583804143126,4.42021276595745,46.3,-1.65714285714286,1.24779836015791,-12.9642857142857,13.8991596638655,-13.7277628032345,84.6579572446556,-64.8593548387097,55.2955555555556
"FALSE POSITIVE",10619142,"K03082.01",3865,1,2.1380199,65.22,0.896,0.2388,-0.0202748,9922,17814.22,2.157,7,0,35920,23.39,-0.4046,0.7585,1.063,0.4495,0.5435,0.2965,2.381,0.8767,-0.13626,0,25.371,19.892058,0.8617,-0.0001273,0.0003582,1.64116758933065,2.76287388220783,5.68003551872133,0.318018377946464,13.9003759398496,4.1041041041041,2.62052053774877,25.6875,0.1,1.51078680203046,1.03819277108434,-2.31452581032413,2.91219512195122,1.91683029453015,1.45115473441109,-0.785952626158599
"CANDIDATE",7106173,"K03083.01",3866,1,12.692794,86.06,0.8725,0.0981,-0.3559862,3083,133.75,1.084,23,0,68530,18.59,0.002541,0.684,-0.9875,5.394,0.7799,0.351,110.4,0.8919,-0.024642,0,8.7741,19.198539,-2.01,0.0001045,-3.959e-05,6.89583333333333,1.30087967794841,7.52367079388201,0.18561967833491,10.2913932844462,7.01244509516837,4.32988022013597,36.8333333333333,2.66666666666667,0.899755501222494,-2.03441295546559,0.55743119266055,-0.681411359724613,0.577011952191235,-0.68003861003861,-0.558106995884774
"CANDIDATE",7106173,"K03083.02",3867,2,4.7582987,78.33,0.9626,0.3707,-0.3559862,4553,175.82,1.084,23,0,65730,16.82,-0.002837,0.5515,3.126,2.227,0.04065,0.3338,85.7,1.608,-0.066277,0,6.2537,19.198642,2.08,-7.952e-05,-5.626e-06,4.98282442748092,9.64819083892954,4.5500619439126,0.349058380414313,7.88217905405405,7.01427371956339,4.32947549864565,36.8333333333333,2.66666666666667,1.62649459100399,1.79310344827586,0.0125590551181102,-0.118691983122363,1.17964912280702,-0.535590551181102,-1.2024347826087
"CANDIDATE",7106173,"K03083.03",3868,3,9.5567888,84.61,0.8973,0.07358,-0.3559862,3435,257.39,1.084,23,0,62270,8.888,-0.06458,0.6051,4.332,4.513,0.1321,0.4134,39.68,0.6724,-0.12079,0,6.4741,19.198653,2.528,-9.081e-05,-9.442e-06,4.05026328386788,1.28959471112389,6.11960311075355,0.142679852627497,6.94050433412136,7.01300020312817,4.32952060555088,36.8333333333333,2.66666666666667,0.689727098904919,1.90075187969925,0.0906802721088435,-0.182630560928433,0.622105809128631,0.429567567567567,-0.0920641940085592
"FALSE POSITIVE",3324986,"K03084.01",3869,1,3.4054497,74.72,0.8973,0.09643,-0.0819088,10840,1034.7,0.812,7,0,67610,18.04,-0.2859,0.5913,0.1844,-0.3469,1.567,0.2244,5.785,0.6371,-0.23344,1,0.34239,19.067705,-0.8512,4.101e-05,-2.281e-05,1.44498162831174,1.42247939124921,3.37213970293055,0.157668410725965,9.84911986588433,4.51040172166428,2.88651453439714,25.3888888888889,-1.06666666666667,0.770203701238184,-0.795514018691589,-0.399905660377358,-0.183951612903226,5.23139240506329,4.72053097345133,-3.20439442658092
"FALSE POSITIVE",11912932,"K03085.01",3870,1,3.7208926,76.09,0.8942,0.1844,-0.303492,10230,337.39,0.886,7,0,67560,19.89,-0.2419,0.6912,1.861,1.378,0.07261,0.1305,24.29,1.083,-0.32737,0,10.127,19.398201,1.207,-0.0001001,-0.0001271,2.51205018157808,2.17144244779019,6.14903767066952,0.247949441979293,15.3494303689849,4.24661246612466,2.74680452658145,23.8947368421053,0.0666666666666667,1.12924221292422,1.38735632183908,1.608,-1.40597345132743,2.54892601431981,2.55910224438903,-0.0817767722473605
"CANDIDATE",10749059,"K03086.01",3871,1,63.290064,89.17,0.9139,2.109,-0.514477,454.8,1.61,0.897,26,0,44480,99.21,-0.008991,0.659,52.51,52.23,0.2613,0.2611,1196,0.9832,-1.0374,0,1.5825,19.859,0.861,-0.0007383,0.0007637,339.049429657795,18.4031413612565,10.0287907869482,1.5360524399126,13.5617653581725,9.98431782540512,5.75,44.5,0.666666666666667,0.983552631578947,0.804672897196262,-0.410877192982456,0.523082191780822,0.888842257597685,-0.610106544901065,0.795813648293963
"FALSE POSITIVE",9119568,"K03087.01",3872,1,4.2404769,77.75,0.9,0.2093,-0.503882,8297,143.57,0.835,32,0,86760,23.36,-0.1302,0.5528,2.684,2.336,2.346,0.2077,65.58,1.51,-1,0,3395.1,20.061983,-19.28,0.001246,-0.001533,4.07708442579969,3.22812051649928,9.48629441624365,0.342329080798168,13.0205159455616,15.2284129918141,7.8971397139714,75.1666666666667,0,1.5333177460837,-19.6734693877551,29.9003735990037,-29.7669902912621,29.7248447204969,-10.6344506517691,73.5586538461538
